sl_id,sl_store,sl_address,sl_address2,sl_city,sl_state,sl_zip,sl_country,sl_latitude,sl_longitude,sl_tags,sl_description,sl_email,sl_url,sl_hours,sl_phone,sl_fax,sl_image,sl_private,sl_neat_title,sl_linked_postid,sl_pages_url,sl_option_value,sl_lastupdated
2009,Enertek,19441-103 Business Center Dr.,,Northridge,CA,91324,USA,34.2314324,-118.5574922,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Most Respected Name in the Region,info@thehvac.net,http://enertek.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://enertek.myhvacshop.com/services/,,
2011,Environmental Mech Serv,1258 N Union St,,Stockton,CA,95205,USA,37.9690495,-121.2805121,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need it Fast and You Need it Expert,info@thehvac.net,http://environ.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://environ.myhvacshop.com/services/,,
2013,"Environmental Systems, Inc",3353 De la Cruz Blvd.,,Santa Clara,CA,95054,USA,37.384379,-121.942075,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Our comfort depends on your comfort,info@thehvac.net,http://environmental.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://environmental.myhvacshop.com/services/,,
2014,E R Block and Co Inc,1401 E Highland Ave,,San Bernardino,CA,92404,USA,34.1357022,-117.2567502,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Don't Delay Call Today,info@thehvac.net,http://erbloc.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://erbloc.myhvacshop.com/services/,,
2015,Eric's Heating and air,1932 Baldwin Lane,,Stockton,CA,95215,USA,37.98811,-121.213263,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Your Comfort is Our Specialty,info@thehvac.net,http://ericht.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://ericht.myhvacshop.com/services/,,
2016,Everest Air,67 Dearwell Way,,San Jose,CA,95138,USA,37.248199,-121.785298,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Where Experts Fix Your Problems,info@thehvac.net,http://everest.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://everest.myhvacshop.com/services/,,
2017,Everlast Home Energy Solutions,3164 East La Palma Avenue # B,,Anaheim,CA,92806,USA,33.850143,-117.854341,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need an Expert,info@thehvac.net,http://everlasthome.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://everlasthome.myhvacshop.com/services/,,
2018,Ever Spring,1082 E San Jose Ave,,Burbank,CA,91501,USA,34.195004,-118.300438,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",SOS Service and Installation,info@thehvac.net,http://eversp.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://eversp.myhvacshop.com/services/,,
2019,"Excel Contracting Company, Inc.",950 Detriot Ave Ste 10,,Concord,CA,94518,USA,37.950998,-122.026168,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Specializing in Your Comfort Since 1968,info@thehvac.net,http://excelcontract.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://excelcontract.myhvacshop.com/services/,,
2020,Excel Heating and Cooling,430 Lincoln Way,,Auburn,CA,95603,USA,38.9055868,-121.0662439,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://excelh.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://excelh.myhvacshop.com/services/,,
2021,Exclusive A/C,30457 N. Terracina Place,,Castaic,CA,91384,USA,34.472112,-118.645177,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",One Call Gets it All Expert Quality Service,info@thehvac.net,http://exclusive.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://exclusive.myhvacshop.com/services/,,
2022,Extreme Air,401 Hillcrest Road Suite A,,Hollister,CA,95023,USA,36.8475309,-121.391346,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Remarkable Service. Remarkable Craftstmen,info@thehvac.net,http://extreme.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://extreme.myhvacshop.com/services/,,
2023,"Extreme Air, Inc.",401 Hillcrest Road Suite A,,Hollister,CA,95023,USA,36.8475309,-121.391346,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://extremeresidenc.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://extremeresidenc.myhvacshop.com/services/,,
2026,Falcone Plumbing and Htg,650 Lincoln Ave. Ste D,,San Jose,CA,95126,USA,37.3176289,-121.907649,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Most Respected Name in the Region,info@thehvac.net,http://falcone.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://falcone.myhvacshop.com/services/,,
2028,Fancher Development,1342 Bell Avenue,,Tustin,CA,92780,USA,33.715206,-117.838221,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need it Fast and You Need it Expert,info@thehvac.net,http://fandev.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://fandev.myhvacshop.com/services/,,
2029,F Collins Supply Inc,437 Dawson Dr,,Camarillo,CA,93012,USA,34.2085395,-119.0364978,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Our comfort depends on your comfort,info@thehvac.net,http://fcolli.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://fcolli.myhvacshop.com/services/,,
2030,Fedex Freight,6411 Guadalupe Mines Rd,,San Jose,CA,95120,USA,37.219038,-121.908289,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Don't Delay Call Today,info@thehvac.net,http://fedex.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://fedex.myhvacshop.com/services/,,
2032,Ferreira Service,26046 Eden Landing Rd,,Hayward,CA,94538,USA,37.62707,-122.119783,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Your Comfort is Our Specialty,info@thehvac.net,http://ferreira.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://ferreira.myhvacshop.com/services/,,
2033,Fertado Heating and Air,2504&#44; #101 Verne Roberts Circle,,Antioch,CA,94509,USA,38.011134,-121.838928,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Where Experts Fix Your Problems,info@thehvac.net,www.fertadoheatingandair.com,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,www.fertadoheatingandair.com,,
2034,Finest City HtgandAir Condt,1069 Vernon Way,,El Cajon,CA,92020,USA,32.812035,-116.9754022,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need an Expert,info@thehvac.net,http://finest.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://finest.myhvacshop.com/services/,,
2036,Fire and Ice Heating andAir,615 South 9th St #D,,Modesto,CA,95351,USA,37.6211188,-120.9857644,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",SOS Service and Installation,info@thehvac.net,http://fire.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://fire.myhvacshop.com/services/,,
2038,Fire and Ice Heating and A/C,9911 Maine Avenue,,Lakeside,CA,92040,USA,32.858983,-116.921225,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Specializing in Your Comfort Since 1968,info@thehvac.net,http://fireic.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://fireic.myhvacshop.com/services/,,
2039,"First Call Mechanical,Inc",2120 W Mission Rd Ste E,,Escondido,CA,92029,USA,33.131184,-117.1236491,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://firstc.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://firstc.myhvacshop.com/services/,,
2040,First Response Servics,8101 Brennan Street,,San Diego,CA,92114,USA,32.718991,-117.029856,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",One Call Gets it All Expert Quality Service,info@thehvac.net,http://firstresponse.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://firstresponse.myhvacshop.com/services/,,
2041,"Fisher Heating and A/C, INC",239 Viking,,Brea,CA,92821,USA,33.919964,-117.9094291,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Remarkable Service. Remarkable Craftstmen,info@thehvac.net,http://fisher.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://fisher.myhvacshop.com/services/,,
2043,Florence West,2219 West Olive Ave #171,,Burbank,CA,91506,USA,34.1631702,-118.3276195,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://floren.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://floren.myhvacshop.com/services/,,
2044,Flores Air Conditioning,109 East Santa Clara Street #180,,San Jose,CA,95113,USA,37.3373529,-121.8881235,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Most Respected Name in the Region,info@thehvac.net,http://flores.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://flores.myhvacshop.com/services/,,
2045,"Flynn Industries, Inc.",5132 Edinger Avenue,,Huntington Beach,CA,92649,USA,33.729528,-118.039035,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need it Fast and You Need it Expert,info@thehvac.net,http://flynn.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://flynn.myhvacshop.com/services/,,
2046,Foothill A/C and HeatingInc,17419 Farley Rd West,,Los Gatos,CA,95030,USA,37.239882,-121.975065,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Our comfort depends on your comfort,info@thehvac.net,http://foothi.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://foothi.myhvacshop.com/services/,,
2047,Foothill Pipe and Supply,2243 Stewart St,,Stockton,CA,95205,USA,37.980426,-121.268339,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Don't Delay Call Today,info@thehvac.net,http://foothil.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://foothil.myhvacshop.com/services/,,
2048,Fountain Htg and A/C,1414 Lancewood Ave.,,Haceinda Height,CA,91745,USA,34.004617,-117.964211,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Your Comfort is Our Specialty,info@thehvac.net,http://fountain.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://fountain.myhvacshop.com/services/,,
2049,Four Seasons Htg and A/C,7245 Golden Jubilee Lane,,Littlerock,CA,93543,USA,34.523136,-117.999752,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Where Experts Fix Your Problems,info@thehvac.net,http://fourse.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://fourse.myhvacshop.com/services/,,
2050,Four Seasons Sunrooms,1662 Abram Court,,San Leandro,CA,94578,USA,37.7106028,-122.1695634,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need an Expert,info@thehvac.net,http://fourseasons.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://fourseasons.myhvacshop.com/services/,,
2051,Francisco's A/C and Htg.,16701 Tribune St,,Granada Hills,CA,91344,USA,34.266533,-118.495763,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",SOS Service and Installation,info@thehvac.net,http://franc.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://franc.myhvacshop.com/services/,,
2052,Francisco's A/C and Htg,16701 Tribune Street,,Granada Hills,CA,91344,USA,34.266533,-118.495763,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Specializing in Your Comfort Since 1968,info@thehvac.net,http://franc1.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://franc1.myhvacshop.com/services/,,
2053,Franklin Air Conditioning and Heating,4891 Camp Street,,Cypress,CA,90630,USA,33.830106,-118.04751,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://franklin.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://franklin.myhvacshop.com/services/,,
2054,Frank Vitone,8554 Delco Avenue,,Canoga Park,CA,91306,USA,34.226232,-118.578098,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",One Call Gets it All Expert Quality Service,info@thehvac.net,http://frankvitone.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://frankvitone.myhvacshop.com/services/,,
2055,Frasher Sheet Metal,1120 S Ridgemont Dr,,Hollister,CA,95021,USA,38.6614155,-121.2670844,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Remarkable Service. Remarkable Craftstmen,info@thehvac.net,http://frashe.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://frashe.myhvacshop.com/services/,,
2056,Fred L Hill Mechanical,1137 Needham Ave,,Modesto,CA,95354,USA,37.6460378,-121.0083619,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://fred.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://fred.myhvacshop.com/services/,,
2057,Fred's Heating And Air,15300 Cobalt Street,,Sylmar,CA,91342,USA,34.310804,-118.46478,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Most Respected Name in the Region,info@thehvac.net,http://fredsheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://fredsheating.myhvacshop.com/services/,,
2058,Freedom Heating Inc.,1939 Freedom Blvd,,Freedom,CA,95019,USA,36.9364814,-121.7751155,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need it Fast and You Need it Expert,info@thehvac.net,http://www.freedomheating.com/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://www.freedomheating.com/,,
2060,Fresh Air Systems,21125 Chatsworth St,,Chatsworth,CA,91311,USA,34.265013,-118.594042,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Our comfort depends on your comfort,info@thehvac.net,http://fresh.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://fresh.myhvacshop.com/services/,,
2061,Fresh Aire Htg,10341 Pua Drive,,Huntington Beach,CA,92646,USA,33.685116,-117.947811,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Don't Delay Call Today,info@thehvac.net,http://freshaire.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://freshaire.myhvacshop.com/services/,,
2062,Fresno City Facilities Management,2101 Gst Building A,,Fresno,CA,93706,USA,36.6651009,-119.9046594,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Your Comfort is Our Specialty,info@thehvac.net,http://fresnocity.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://fresnocity.myhvacshop.com/services/,,
2063,Frost HVAC,2012 Autum Rose Court,,Bakersfield,CA,93312,USA,35.377598,-119.134868,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Where Experts Fix Your Problems,info@thehvac.net,http://frostbakercomm.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://frostbakercomm.myhvacshop.com/services/,,
2064,FTR International,333 Research Drive,,Irvine,CA,92618,USA,33.6383711,-117.7360709,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need an Expert,info@thehvac.net,http://ftrintern.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://ftrintern.myhvacshop.com/services/,,
2066,Future Air,1395 N 10th St,,San Jose,CA,95112,USA,37.3657831,-121.8999899,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",SOS Service and Installation,info@thehvac.net,http://future.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://future.myhvacshop.com/services/,,
2068,Gaffigan Company,720 S. Amphlett Blvd,,San Mateo,CA,94402,USA,37.567638,-122.31131,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Specializing in Your Comfort Since 1968,info@thehvac.net,httpaffiganhvac.com/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,httpaffiganhvac.com/,,
2069,G A Kummer Heating and A/C,433 Dania Ave,,Buellton,CA,93427,USA,34.612107,-120.183772,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://gakum.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://gakum.myhvacshop.com/services/,,
2070,Galaxy Air,9800 Topanga Canyon Blvd #733,,Chatsworth,CA,91311,USA,34.248984,-118.605431,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",One Call Gets it All Expert Quality Service,info@thehvac.net,http://galaxy.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://galaxy.myhvacshop.com/services/,,
2071,Gallaghers Heating and A/C,990 Klammath Ave Ste 12-13,,Yuba City,CA,96991,USA,39.1403211,-121.6519381,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Remarkable Service. Remarkable Craftstmen,info@thehvac.net,http://gallag.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://gallag.myhvacshop.com/services/,,
2074,Garick A/C Service,2122 X Street,,Sacramento,CA,95818,USA,38.560383,-121.484504,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Your 911 For Plumbing&#44; Heating &amp; A/C,info@thehvac.net,http://garickac.com,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://garickac.com,,
2075,Gary A. Brown Construction,1024 San Jose,,Clovis,CA,93612,USA,36.811828,-119.696466,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Most Respected Name in the Region,info@thehvac.net,http://garybrown.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://garybrown.myhvacshop.com/services/,,
2078,GC Heating and Air Condit,9672 Alondra Blvd,,Bellflower,CA,90706,USA,33.8891829,-118.1277764,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need it Fast and You Need it Expert,info@thehvac.net,http://gcheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://gcheating.myhvacshop.com/services/,,
2079,Gear Heating And Cooling,1415 Espanol Ave,,Montebello,CA,90640,USA,33.991543,-118.125712,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Our comfort depends on your comfort,info@thehvac.net,http://gearht.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://gearht.myhvacshop.com/services/,,
2081,Gemini Heating and A/C Inc.,9346 Galena Street #C,,Riverside,CA,92509,USA,34.004418,-117.487466,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Don't Delay Call Today,info@thehvac.net,http://gemheat.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://gemheat.myhvacshop.com/services/,,
2082,Gemini Heating and A/C,3337 Grapevine Street,,Mira Loma,CA,91752,USA,34.0275618,-117.5141395,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Your Comfort is Our Specialty,info@thehvac.net,http://gemheat1.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://gemheat1.myhvacshop.com/services/,,
2083,General Electric,901 S Fremont Ave Ste 208,,Alhambra,CA,91803,USA,34.0837379,-118.152471,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Where Experts Fix Your Problems,info@thehvac.net,http://genele.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://genele.myhvacshop.com/services/,,
2084,Genesis Heating and Aire,44423 Date Ave.,,Lancaster,CA,93534,USA,34.690153,-118.139864,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need an Expert,info@thehvac.net,http://genesis.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://genesis.myhvacshop.com/services/,,
2086,George's Air Cond and Htg,13710 Weidner Street,,Pacoima,CA,91331,USA,34.266995,-118.43118,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",SOS Service and Installation,info@thehvac.net,http://geoair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://geoair.myhvacshop.com/services/,,
2087,"George Haney and Son, Inc.",1104 E Colorado St,,Glendale,CA,91205,USA,34.14239,-118.241441,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Specializing in Your Comfort Since 1968,info@thehvac.net,http://geohan.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://geohan.myhvacshop.com/services/,,
2088,George Kyupelyan,13423 Burton St.,,Van Nuys,CA,91402,USA,34.220981,-118.425497,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://geokyup.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://geokyup.myhvacshop.com/services/,,
2089,George Gudie Heating andAir,922 57th Street,,Sacramento,CA,95819,USA,38.5650986,-121.4334847,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",One Call Gets it All Expert Quality Service,info@thehvac.net,http://www.georgegudieheatingandair.com/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://www.georgegudieheatingandair.com/,,
2091,G.H. Refrigeraton and A/C,241 Concord St,,Glendale,CA,91203,USA,34.149471,-118.2713468,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Remarkable Service. Remarkable Craftstmen,info@thehvac.net,http://ghref.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://ghref.myhvacshop.com/services/,,
2093,G I Heating and Air,7750 Windsor Avenue,,Hesperia,CA,92345,USA,34.391725,-117.272381,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://giheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://giheating.myhvacshop.com/services/,,
2094,"Gilbert Lee Construction, Inc.",2675 South East Avenue,,Fresno,CA,93706,USA,36.7024847,-119.7726949,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Most Respected Name in the Region,info@thehvac.net,http://gilbertlee.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://gilbertlee.myhvacshop.com/services/,,
2096,Gilmore Services Inc.,4429 Missouri Flat Rd,,Placerville,CA,95667,USA,38.702956,-120.824352,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need it Fast and You Need it Expert,info@thehvac.net,http://gilmo.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://gilmo.myhvacshop.com/services/,,
2097,"Gilmore Heating and A/C,Inc",3625 Foothill Blvd,,La Crescenta-Montrose,CA,91214,USA,34.2356879,-118.2584486,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Our comfort depends on your comfort,info@thehvac.net,http://gilmor.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://gilmor.myhvacshop.com/services/,,
2101,G.L. Davis Refrigeration,16027 Brookhurst Street #9,,Fountain Valley,CA,92708,USA,33.7300973,-117.9556185,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Don't Delay Call Today,info@thehvac.net,http://gldavis.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://gldavis.myhvacshop.com/services/,,
2102,Glenco Mobile Home A/C,1115 Rose Ave,,Modesto,CA,95355,USA,37.658465,-120.966831,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Your Comfort is Our Specialty,info@thehvac.net,http://glenco.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://glenco.myhvacshop.com/services/,,
2103,Glen Diamond Refrgration,2244 E. Grove Ave.,,Orange,CA,92867,USA,33.820654,-117.829554,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Where Experts Fix Your Problems,info@thehvac.net,http://glendiamond.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://glendiamond.myhvacshop.com/services/,,
