Store ID,Store Name,Street address,Unit,City,State,Zip code,Latitude,Longitude,Tags,Description,URL,Store Hours,Phone,Image,sl_email,sl_pages_url
2251,Jason Keller Heating and Air Condtioning,10800 Guibal Avenue,,Gilroy,CA,95020,37.0647499,-121.558307,heater repair,"Your 911 For Plumbing, Heating & A/C",http://jasonkeller.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/jason-keller-heating-and-air-condtioning/
2252,Jax HVAC,461 Willamette Dr,,Vacaville,CA,95688,38.3529895,-122.0082356,heater repair,Most Respected Name in the Region,http://jax.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/jax-hvac/
2253,Jay Cee's HVAC Mechanical,11144 Balboa Blvd Ste 221,,Granada Hills,CA,91344,34.2728801,-118.5021398,heater repair,When You Need it Fast and You Need it Expert,http://jaycee.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/jay-cees-hvac-mechanical/
2254,J C Building Systems,7 Chardonnay,,Irvine,CA,92614,33.675858,-117.806314,heater repair,Our comfort depends on your comfort,http://jcbuilding.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/j-c-building-systems/
2256,"JCL and Sons HVAC, Inc",6651 Sutton St,,Westminster,CA,92683,33.76987,-118.013688,heater repair,Don't Delay Call Today,http://jcl.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/jcl-and-sons-hvac-inc/
2257,JC Rego Refrigeration,2259 North MacArthur Drive,,Tracy,CA,95376,37.752982,-121.416162,heater repair,Your Comfort is Our Specialty,http://jcrego.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,info@thehvac.net,http://www.thehvac.net/member/jc-rego-refrigeration/
2258,"JCT Mechanical, Inc.",230 East Ave K-4 Unit 1,,Lancaster,CA,93535,34.6713117,-118.1280319,heater repair,Where Experts Fix Your Problems,http://jctmec.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/jct-mechanical-inc/
2259,JD Mechanical,39221 Foxholm Dr.,,Palmdale,CA,93551,34.595059,-118.151912,heater repair,When You Need an Expert,http://jdmech.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/jd-mechanical/
2260,JDM Sheet Metal and Htg  A/C,23472 Los Ranchos Dr,,Tracy,CA,95304,37.744997,-121.517392,heater repair,SOS Service and Installation,http://jdmsmt.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,info@thehvac.net,http://www.thehvac.net/member/jdm-sheet-metal-and-htg-ac/
2261,JDP A/C and Heating,13642 Dawson Street,,Garden Grove,CA,92843,33.76461,-117.952274,heater repair,Specializing in Your Comfort Since 1968,http://jdpair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/jdp-ac-and-heating/
2262,Jerry,9717 Airport Vista Road,,Santee,CA,92071,32.83411,-116.985494,heater repair,Your 911 For Plumbing&#44; Heating &amp; A/C,http://www.jerrysheatandair.com/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/jerry/
2263,Jesse's Heating and Air,11681 Burbank Blvd,,North Hollywood,CA,91601,34.172467,-118.387297,heater repair,One Call Gets it All Expert Quality Service,http://jesse.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/jesses-heating-and-air/
2264,"Jetson Mechanical, Inc.",16840 Joleen Way Unit D-1,,Morgan Hill,CA,95037,37.126844,-121.637532,heater repair,Remarkable Service. Remarkable Craftstmen,http://jetson.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/jetson-mechanical-inc/
2265,JF Construction,33841 Calle De Bonanza,,San Juan Capistrano,CA,92675,33.471442,-117.664224,heater repair,"Your 911 For Plumbing, Heating & A/C",http://jfconstruction.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/jf-construction/
2266,J.F. Heating,7686 Eagle Ridge Ct,,San Diego,CA,92119,32.8032619,-117.031294,heater repair,Most Respected Name in the Region,http://jfheat.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,info@thehvac.net,http://www.thehvac.net/member/j-f-heating/
2268,JHF A/C and Htg,5104 Denny Ave # 6,,North Hollywood,CA,91601,34.16305,-118.364496,heater repair,When You Need it Fast and You Need it Expert,http://jhfac.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/jhf-ac-and-htg/
2270,Jim's Heating and A/C,105 E Stadium Dr,,Stockton,CA,95204,37.9815023,-121.2997117,heater repair,Our comfort depends on your comfort,http://jimsheat.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/jims-heating-and-ac/
2271,J and J Air Conditioning Inc,1086 N. 11th Street,,San Jose,CA,95112,37.3627619,-121.895339,heater repair,Don't Delay Call Today,http://jjairc.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,info@thehvac.net,http://www.thehvac.net/member/j-and-j-air-conditioning-inc/
2273,JandJ Heating and Cooling Inc,3464 W. Ashcroft,,Fresno,CA,93723,36.798877,-119.854395,heater repair,Your Comfort is Our Specialty,http://jjheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/jandj-heating-and-cooling-inc/
2274,JandJ HVAC,1322 Leopard Court,,Palmdale,CA,93551,34.58081,-118.154759,heater repair,Where Experts Fix Your Problems,http://jjhvac.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/jandj-hvac/
2275,JJ's HVAC,993 Whitfird Court,,Galt,CA,95632,38.283821,-121.294072,heater repair,When You Need an Expert,http://jjshvac.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/jjs-hvac/
2276,J and L Air Systems,277 E Loop Dr,,Camarillo,CA,93010,34.24301,-119.028792,heater repair,SOS Service and Installation,http://jlairs.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/j-and-l-air-systems/
2277,Jesse L. Johnson Mechanic,8607 West Linwood Ave.,,Turlock,CA,95380,37.479156,-120.947416,heater repair,Specializing in Your Comfort Since 1968,http://jljmech.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/jesse-l-johnson-mechanic/
2278,Jesse L. Johnson Mechanic,8607 West Linwood Ave,,Turlock,CA,95380,37.479156,-120.947416,heater repair,"Your 911 For Plumbing, Heating & A/C",http://jljmechmer.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,info@thehvac.net,http://www.thehvac.net/member/jesse-l-johnson-mechanic-2/
2279,JM Heating,1165 Lois Circle,,La Verne,CA,91750,34.107822,-117.787017,heater repair,One Call Gets it All Expert Quality Service,http://jmheat.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/jm-heating/
2280,JM Heating and Air Conditioning,10149 1/2 Aiminta Street,,Sun Valley,CA,91352,34.2142126,-118.3528456,heater repair,Remarkable Service. Remarkable Craftstmen,http://jmheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/jm-heating-and-air-conditioning/
2281,J M Heating and Air,1422 North Rose Street,,Burbank,CA,91505,34.1735382,-118.3565779,heater repair,"Your 911 For Plumbing, Heating & A/C",http://jmheatingandair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,info@thehvac.net,http://www.thehvac.net/member/j-m-heating-and-air/
2282,J M and J Plumbing Htg A/c,20474 Waalew Rd,,Apple Valley,CA,92307,34.557357,-117.216738,heater repair,Most Respected Name in the Region,http://jmjplb.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/j-m-and-j-plumbing-htg-ac/
2283,JMS A/C and Heating,7640 Bornet Avenue,,Van Nuys,CA,91405,34.209699,-118.462329,heater repair,When You Need it Fast and You Need it Expert,http://jmsaircond.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/jms-ac-and-heating/
2284,Joe Bryson AirPro Heating and Air Cond,835 East Miner Avenue,,Stockton,CA,95202,37.9575212,-121.2808156,heater repair,Our comfort depends on your comfort,http://joebryson.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/joe-bryson-airpro-heating-and-air-cond/
2285,Joe Carlos Plumbing,1675 Superior Avenue,,Costa Mesa,CA,92627,33.635108,-117.92498,heater repair,Don't Delay Call Today,http://joecarlosplum.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/joe-carlos-plumbing/
2286,Joel L. Coleman - Coleman AIr Cond,8107 Bianca Avenue,,Northridge,CA,91325,34.217543,-118.513645,heater repair,Your Comfort is Our Specialty,http://joelcoleman.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/joel-l-coleman-coleman-air-cond/
2290,Johnson HeatingandAirCondtg,4501 OHara Ave Suite D,,Brentwood,CA,94513,37.9394234,-121.7012333,heater repair,Where Experts Fix Your Problems,http://johnhe.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,info@thehvac.net,http://www.thehvac.net/member/johnson-heatingandaircondtg/
2291,John Lee,1555 Tuna Cyn Rd,,Topanga,CA,90290,34.071476,-118.6049917,heater repair,When You Need an Expert,http://johnlee.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/john-lee/
2292,Johnny's A/C and Heating,2074 Tapo St.,,Simi Valley,CA,93063,34.2737524,-118.7088661,heater repair,SOS Service and Installation,http://johnny.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/johnnys-ac-and-heating/
2295,Johnstone Sply of Ventura,5960 Valentine Rd Unit 3,,Ventura,CA,93003,34.249915,-119.210387,heater repair,Specializing in Your Comfort Since 1968,http://johns3.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,info@thehvac.net,http://www.thehvac.net/member/johnstone-sply-of-ventura/
2296,Johnstone Supply of LA,1433 Venice Blvd,,Los Angeles,CA,90006,34.044256,-118.285036,heater repair,"Your 911 For Plumbing, Heating & A/C",http://johns4.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/johnstone-supply-of-la/
2298,Johnstone Supply,8040 E Slauson Ave,,Montebello,CA,90640,33.9754492,-118.1220467,heater repair,One Call Gets it All Expert Quality Service,http://johns6.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/johnstone-supply/
2299,"Johnson Controls, Inc",843 Auburn Ct.,,Fremont,CA,94538,37.4813679,-121.9307341,heater repair,Remarkable Service. Remarkable Craftstmen,http://johns7.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/johnson-controls-inc/
2300,Johnstone Supply San Bern,485 S. I St.,,San Bernardino,CA,92410,34.092473,-117.302731,heater repair,"Your 911 For Plumbing, Heating & A/C",http://johnsanbern.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/johnstone-supply-san-bern/
2301,Johnson Air MechanicalInc,9265 Dowdy Ste 109,,San Diego,CA,92126,32.8902405,-117.146538,heater repair,Most Respected Name in the Region,http://johnso.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/johnson-air-mechanicalinc/
2302,Johnstone Supply,8639 Tamarack Ave,,Sun Valley,CA,91352,34.2276985,-118.385332,heater repair,When You Need it Fast and You Need it Expert,http://johnst.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,info@thehvac.net,http://www.thehvac.net/member/johnstone-supply-2/
2303,John Vanlom Heating and Air Conditioning,22300 4th Avenue,,Stevinson,CA,95374,37.3206535,-120.8929244,heater repair,Our comfort depends on your comfort,http://johnvanlom.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/john-vanlom-heating-and-air-conditioning/
2304,John's Service Plus,8236 Kyle St,,Sunland,CA,91040,34.264564,-118.312655,heater repair,Don't Delay Call Today,http://johser.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/johns-service-plus/
2307,AIR - NERGY HVAC,561 Conifer Drive,,Palmdale,CA,93550,34.56229,-118.11819,heater repair,Your Comfort is Our Specialty,http://jorgezendejas.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,info@thehvac.net,http://www.thehvac.net/member/air-nergy-hvac/
2308,Joseph's Electric Service,3812 Avocado Street,,Irvine,CA,92606,33.704591,-117.792069,heater repair,Where Experts Fix Your Problems,http://josephselectric.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/josephs-electric-service/
2309,Josett Heating and Cooling,27934 Gibson Place,,Santa Clarita,CA,91350,34.458456,-118.530186,heater repair,When You Need an Expert,http://josett.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/josett-heating-and-cooling/
2310,Journey Air condtg Co.Inc,821 East 21 St,,Bakersfield,CA,93305,35.374951,-118.990707,heater repair,SOS Service and Installation,http://journe.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/journey-air-condtg-co-inc/
2311,J P Gorman,2072 Camp Whitney Circle,,Rocklin,CA,95765,38.837786,-121.282213,heater repair,Specializing in Your Comfort Since 1968,http://jpgorm.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/j-p-gorman/
2312,JP Heating and Air Condtioning,2224 Cornflorwer Way,,Palmdale,CA,93551,34.561503,-118.170132,heater repair,"Your 911 For Plumbing, Heating & A/C",http://jpheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/jp-heating-and-air-condtioning/
2313,J R Putman Inc,3169 Fitzgerald Rd,,Rancho Cordova,CA,95742,38.5878889,-121.258692,heater repair,One Call Gets it All Expert Quality Service,http://jrputman.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,info@thehvac.net,http://www.thehvac.net/member/j-r-putman-inc/
2314,J's A/C Heating SevandInst,15855 E Edna Pl #9,,Irwindale,CA,91706,34.0927342,-117.9350427,heater repair,Remarkable Service. Remarkable Craftstmen,http://jsairc.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/js-ac-heating-sevandinst/
2315,J'S Heat 2 Air,2930 Greer Road PMB 153-B,,Turlock,CA,95382,37.5359468,-120.8613785,heater repair,"Your 911 For Plumbing, Heating & A/C",http://jsheat.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/js-heat-2-air/
2316,JTL Construction,3684 Larry Court,,San Jose,CA,95121,37.295592,-121.817527,heater repair,Most Respected Name in the Region,http://jtl.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,info@thehvac.net,http://www.thehvac.net/member/jtl-construction/
2317,Just-Rite Air,442 N MacNeil St.,,San Fernando,CA,91340,34.286367,-118.434766,heater repair,When You Need it Fast and You Need it Expert,http://justrite.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/just-rite-air/
2320,JW Heating and Air,1135 Venice Blvd,,Los Angeles,CA,90015,34.0420485,-118.2800212,heater repair,Our comfort depends on your comfort,http://jwheat.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/jw-heating-and-air/
2321,JW Smith Air Conditioning,636 N Beachwood Drive,,Burbank,CA,91506,34.178389,-118.325669,heater repair,Don't Delay Call Today,http://jwsmith.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/jw-smith-air-conditioning/
2322,KandD Heating and Air Conditioning,18755 Cohasset Street,,Reseda,CA,91335,34.2068269,-118.542358,heater repair,Your Comfort is Our Specialty,http://kanddheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/kandd-heating-and-air-conditioning/
2323,Kadlec Sheet Metal,314 Edison Ave,,Santa Barbara,CA,93103,34.423393,-119.684799,heater repair,Where Experts Fix Your Problems,http://kadlec.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/kadlec-sheet-metal/
2324,"Kahn Air Conditioning,Inc",19434 Business Center Dr,,Northridge,CA,91342,34.2312174,-118.5569992,heater repair,When You Need an Expert,http://kahnac.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,info@thehvac.net,http://www.thehvac.net/member/kahn-air-conditioninginc/
2325,Kaiser Heating and Air,2857 Sheridan Way,,Stockton,CA,95207,38.004183,-121.349094,heater repair,SOS Service and Installation,http://kais.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/kaiser-heating-and-air/
2326,Kasier A/C and Sheet Metal,600 Pacific Ave,,Oxnard,CA,93030,34.1958176,-119.1646805,heater repair,Specializing in Your Comfort Since 1968,http://kaiser.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/kasier-ac-and-sheet-metal/
2327,Kamps Propane Inc,1915 Moffat Blvd,,Manteca,CA,95336,37.777486,-121.18483,heater repair,"Your 911 For Plumbing, Heating & A/C",http://kamps.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,info@thehvac.net,http://www.thehvac.net/member/kamps-propane-inc/
2329,Kav Air A/C and Heating,18352 Bessemer St,,Tarzana,CA,91335,34.1808229,-118.53352,heater repair,One Call Gets it All Expert Quality Service,http://kavair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/kav-air-ac-and-heating/
2330,"Kay's Intl, Inc.",2750 Donner TRL,,Riverbank,Ca,95367,37.715751,-120.945127,heater repair,Remarkable Service. Remarkable Craftstmen,http://kays.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/kays-intl-inc/
2331,K C Air Conditioning,3416 Sierra Vista Ave,,Glendale,CA,91208,34.2009169,-118.233191,heater repair,"Your 911 For Plumbing, Heating & A/C",http://kcair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/k-c-air-conditioning/
2332,K C Heating and A/C,12115 Watsonville Rd,,Gilroy,CA,95020,37.05109,-121.658706,heater repair,Most Respected Name in the Region,http://kcheat.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/k-c-heating-and-ac/
2333,K C'S Heating and Air Conditioning,4355 Mesa Drive,,Riverbank,Ca,0,37.739935,-120.917178,heater repair,When You Need it Fast and You Need it Expert,http://kcsheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/k-cs-heating-and-air-conditioning/
2334,KDC Construction,1442 E. Lincoln Ave #334,,Orange,CA,92865,33.833953,-117.838407,heater repair,Our comfort depends on your comfort,http://kdc.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,info@thehvac.net,http://www.thehvac.net/member/kdc-construction/
2335,K D Industries,14518 Polk Street,,Sylmar,CA,91342,34.3079467,-118.4492766,heater repair,Don't Delay Call Today,http://kdindustr.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/k-d-industries/
2336,Keith Heating and Air Cond,1029 Ventura Ave # 3,,Simi Valley,CA,93065,34.267932,-118.779702,heater repair,Your Comfort is Our Specialty,http://keith.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/keith-heating-and-air-cond/
2337,Kel-Aire,4 Parker Ave,,Rodeo,CA,94572,38.0379946,-122.2681695,heater repair,Where Experts Fix Your Problems,http://kelair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,info@thehvac.net,http://www.thehvac.net/member/kel-aire/
